fid,OBJECTID,ParcelID,TaxYear,Address,AddrNumber,AddrPreDir,AddrStreet,AddrSuffix,AddrPosDir,AddrUntTyp,AddrUnit,Owner,OwnerAddr1,OwnerAddr2,TaxDist,TotAssess,LandAssess,ImprAssess,TotAppr,LandAppr,ImprAppr,LUCode,ClassCode,ExCode,LivUnits,LandAcres,NbrHood,Subdiv,SubdivNum,SubdivLot,SubdivBlck,FeatureID,Shape__Are,Shape__Len,__owner_un,__addr_uni,__owner_co,__addr_cou,__Owner,__OwnerAdd,__OwnerA_1
4357,1243010,17 0227  LL2354,2020,883 SAMPLES LN,883,,SAMPLES,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,21450,21450,0,53625,53625,0,100,R3,,0,0.14,17361,,2018-0324,510,,17 0227  LL2354,6038.053955,328.287853,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4358,1243011,17 0227  LL2255,2020,884 SAMPLES LN,884,,SAMPLES,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,23220,23220,0,58050,58050,0,100,R3,,0,0.18,17361,,2018-0324,500,,17 0227  LL2255,8044.218018,396.5596944,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4359,1243012,17 0227  LL2214,2020,900 SAMPLES LN,900,,SAMPLES,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,22320,22320,0,55800,55800,0,100,R3,,0,0.16,17361,,2018-0324,496,,17 0227  LL2214,7070.764648,379.0488495,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4360,1243013,17 0227  LL2347,2020,879 SAMPLES LN,879,,SAMPLES,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,21450,21450,0,53625,53625,0,100,R3,,0,0.14,17361,,2018-0324,509,,17 0227  LL2347,5855.320801,323.9488092,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4361,1243014,17 0227  LL2263,2020,880 SAMPLES LN,880,,SAMPLES,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,23220,23220,0,58050,58050,0,100,R3,,0,0.18,17361,,2018-0324,501,,17 0227  LL2263,8155.249756,416.7630739,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4362,1243015,17 0227  LL2271,2020,876 SAMPLES LN,876,,SAMPLES,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,23220,23220,0,58050,58050,0,100,R3,,0,0.18,17361,,2018-0324,502,,17 0227  LL2271,7960.303223,414.9283669,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4363,1243016,17 0227  LL2339,2020,875 SAMPLES LN,875,,SAMPLES,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,21000,21000,0,52500,52500,0,100,R3,,0,0.13,17361,,2018-0324,508,,17 0227  LL2339,5742.049561,321.7733157,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4364,1243017,17 0227  LL2321,2020,871 SAMPLES LN,871,,SAMPLES,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,21000,21000,0,52500,52500,0,100,R3,,0,0.13,17361,,2018-0324,507,,17 0227  LL2321,5466.877686,321.5776729,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4365,1243018,17 0227  LL2289,2020,872 SAMPLES LN,872,,SAMPLES,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,23220,23220,0,58050,58050,0,100,R3,,0,0.18,17361,,2018-0324,503,,17 0227  LL2289,8063.609131,460.0012485,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4366,1243021,17 0227  LL2313,2020,867 SAMPLES LN,867,,SAMPLES,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,21000,21000,0,52500,52500,0,100,R3,,0,0.13,17361,,2018-0324,506,,17 0227  LL2313,5619.841064,325.1226891,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4367,1243022,17 0227  LL2305,2020,863 SAMPLES LN,863,,SAMPLES,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,22320,22320,0,55800,55800,0,100,R3,,0,0.16,17361,,2018-0324,505,,17 0227  LL2305,6763.837402,350.3587304,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4368,1243023,17 0227  LL2297,2020,859 SAMPLES LN,859,,SAMPLES,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,21450,21450,0,53625,53625,0,100,R3,,0,0.14,17361,,2018-0324,504,,17 0227  LL2297,5599.723877,369.3551021,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4369,1243349,09C090000130319,2020,0 CAMPBELLTON FAIRBURN RD,0,,CAMPBELLTON FAIRBURN,RD,,,,D R HORTON CROWN LLC,8800 ROSWELL RD,SANDY SPRINGS GA 30350,55,19280,19280,0,48200,48200,0,100,R5,,0,21.3,9734,,,,,09C090000130319,926041.6599,5410.751213,,,484,3,D R HORTON INC,8800 ROSWELL RD,SANDY SPRINGS GA 30350
4370,1244228,17 0227  LL2594,2020,1790 SANFORD DR,1790,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,563,,17 0227  LL2594,5625.411377,305.6490471,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4371,1244229,17 0227  LL2586,2020,1794 SANFORD DR,1794,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,562,,17 0227  LL2586,5201.11084,295.1765032,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4372,1244230,17 0227  LL2578,2020,1798 SANFORD DR,1798,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,561,,17 0227  LL2578,5413.497559,300.3918485,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4373,1244231,17 0227  LL2560,2020,1802 SANFORD DR,1802,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,560,,17 0227  LL2560,5350.943848,305.6104735,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4374,1244232,17 0227  LL2602,2020,1786 SANFORD DR,1786,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,564,,17 0227  LL2602,6802.169189,345.4674848,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4375,1244233,17 0227  LL2552,2020,1806 SANFORD DR,1806,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,559,,17 0227  LL2552,7005.489746,363.8957445,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4376,1244234,17 0227  LL2610,2020,1782 SANFORD DR,1782,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,565,,17 0227  LL2610,6262.651855,340.1806162,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4377,1244235,17 0227  LL2545,2020,1810 SANFORD DR,1810,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067-2429,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,558,,17 0227  LL2545,9868.933105,474.4598445,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067-2429
4378,1244236,17 0227  LL2628,2020,1778 SANFORD DR,1778,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,566,,17 0227  LL2628,6709.143555,358.0040169,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4379,1244237,17 0227  LL2537,2020,1814 SANFORD DR,1814,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,557,,17 0227  LL2537,10003.69482,476.8054829,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4380,1244238,17 0227  LL2636,2020,1774 SANFORD DR,1774,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,567,,17 0227  LL2636,6858.336182,361.7695681,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4381,1244239,17 0227  LL2529,2020,1818 SANFORD DR,1818,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,556,,17 0227  LL2529,6479.703613,353.9156886,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4382,1244240,17 0227  LL2966,2020,1795 SANFORD DR,1795,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,600,,17 0227  LL2966,4178.232666,290.2833461,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4383,1244241,17 0227  LL2958,2020,1791 SANFORD DR,1791,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,599,,17 0227  LL2958,4309.968994,293.4336868,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4384,1244242,17 0227  LL2941,2020,1787 SANFORD DR,1787,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,598,,17 0227  LL2941,4085.710205,288.6507986,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4385,1244243,17 0227  LL2933,2020,1783 SANFORD DR,1783,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,597,,17 0227  LL2933,7222.176758,346.8564705,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4386,1244244,17 0227  LL2982,2020,1803 SANFORD DR,1803,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,602,,17 0227  LL2982,4914.41748,302.6328928,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4387,1244246,17 0227  LL2990,2020,1807 SANFORD DR,1807,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,603,,17 0227  LL2990,7816.34082,370.554613,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4388,1244247,17 0227  LL2644,2020,1770 SANFORD DR,1770,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,568,,17 0227  LL2644,6962.098145,358.2590166,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4389,1244248,17 0227  LL2511,2020,1822 SANFORD DR,1822,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,0,35720,0,89300,89300,0,100,E1,,0,0.1,17361,,2018-0327,555,,17 0227  LL2511,5343.185791,306.0383022,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4390,1244249,17 0227  LL2651,2020,1766 SANFORD DR,1766,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,569,,17 0227  LL2651,7286.248779,365.2781156,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4391,1244250,17 0227  LL2503,2020,1826 SANFORD DR,1826,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,554,,17 0227  LL2503,4564.518311,280.9422688,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4392,1244251,17 0227  LL2925,2020,1804 SANFORD LN,1804,,SANFORD,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,596,,17 0227  LL2925,5190.310059,288.9158542,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4393,1244252,17 0227  LL3089,2020,1800 SANFORD LN,1800,,SANFORD,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,612,,17 0227  LL3089,3622.758301,265.773066,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4394,1244254,17 0227  LL3071,2020,1796 SANFORD LN,1796,,SANFORD,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,611,,17 0227  LL3071,3704.323486,272.5287453,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4395,1244255,17 0227  LL3063,2020,1792 SANFORD LN,1792,,SANFORD,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,610,,17 0227  LL3063,3887.423828,278.7250928,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4396,1244256,17 0227  LL3030,2020,1780 SANFORD LN,1780,,SANFORD,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,607,,17 0227  LL3030,4009.875732,281.1005999,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4397,1244257,17 0227  LL3048,2020,1784 SANFORD LN,1784,,SANFORD,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,608,,17 0227  LL3048,4130.648438,284.1206757,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4398,1244258,17 0227  LL3055,2020,1788 SANFORD LN,1788,,SANFORD,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,609,,17 0227  LL3055,3744.609131,276.8792262,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4399,1244259,17 0227  LL3022,2020,1766 SANFORD LN,1766,,SANFORD,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,606,,17 0227  LL3022,3952.615723,280.0417593,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4400,1244260,17 0227  LL3006,2020,1758 SANFORD LN,1758,,SANFORD,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,604,,17 0227  LL3006,6074.495361,311.9708694,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4401,1244261,17 0227  LL3014,2020,1762 SANFORD LN,1762,,SANFORD,LN,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,605,,17 0227  LL3014,4092.039795,283.3682172,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4402,1244262,17 0227  LL2669,2020,1762 SANFORD DR,1762,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,570,,17 0227  LL2669,7517.724609,370.6776954,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4403,1244266,17 0227  LL2677,2020,1758 SANFORD DR,1758,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,571,,17 0227  LL2677,7866.696045,373.7263304,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4404,1244267,17 0227  LL2800,2020,1773 SANFORD DR,1773,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,584,,17 0227  LL2800,6520.452637,331.1958769,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4405,1244274,17 0227  LL2685,2020,1754 SANFORD DR,1754,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,572,,17 0227  LL2685,6221.049561,349.6589082,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4406,1244276,17 0227  LL3188,2020,1807 WILLOW WAY,1807,,WILLOW,WAY,,,,BROCK BUILT HOMES LLC,230 JOHN WESLEY DOBBS AVE NE,ATLANTA GA 30303-2429,05V,164400,35720,128680,411000,89300,321700,101,R3,,1,0.1,17361,,2018-0327,622,,17 0227  LL3188,3076.961182,244.4632465,,,338,25,BROCK BUILT HOMES LLC,230 JOHN WESLEY DOBBS AVE NE,ATLANTA GA 30303-2429
4407,1244278,17 0227  LL2784,2020,1765 SANFORD DR,1765,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,582,,17 0227  LL2784,5311.589355,323.718194,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4408,1244279,17 0227  LL2693,2020,1750 SANFORD DR,1750,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,573,,17 0227  LL2693,6731.9375,363.8245195,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4409,1244281,17 0227  LL2842,2020,1759 STONE HEDGE DR,1759,,STONE HEDGE,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY STE 150,MARIETTA GA 30067,05V,184200,35720,148480,460500,89300,371200,101,R3,,1,0.1,17361,,2018-0327,588,,17 0227  LL2842,3594.314209,272.6789561,,,338,33,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY STE 150,MARIETTA GA 30067
4410,1244284,17 0227  LL3162,2020,1799 WILLOW WAY,1799,,WILLOW,WAY,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,131080,35720,95360,327700,89300,238400,101,R3,,1,0.1,17361,,2018-0327,620,,17 0227  LL3162,3068.027588,244.4830786,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4411,1244285,17 0227  LL2776,2020,1761 SANFORD DR,1761,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,581,,17 0227  LL2776,5254.54541,329.1920121,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4412,1244287,17 0227  LL2701,2020,1746 SANFORD DR,1746,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,574,,17 0227  LL2701,6910.294922,369.3740364,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4413,1244290,17 0227  LL2867,2020,1751 STONE HEDGE DR,1751,,STONE HEDGE,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,133160,35720,97440,332900,89300,243600,101,R3,,1,0.1,17361,,2018-0327,590,,17 0227  LL2867,4073.601807,299.641461,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4414,1244291,17 0227  LL2768,2020,1757 SANFORD DR,1757,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,580,,17 0227  LL2768,5518.717285,355.3005744,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4415,1244293,17 0227  LL2719,2020,1742 SANFORD DR,1742,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,575,,17 0227  LL2719,6707.681396,367.5166609,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4416,1244295,17 0227  LL2875,2020,1747 STONE HEDGE DR,1747,,STONE HEDGE,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,35720,35720,0,89300,89300,0,100,R3,,0,0.1,17361,,2018-0327,591,,17 0227  LL2875,4063.154785,297.7278259,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
4417,1244296,17 0227  LL2750,2020,1753 SANFORD DR,1753,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY W SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,579,,17 0227  LL2750,9765.722656,431.3090552,,Unique,338,1,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY W SUITE 150,MARIETTA GA 30067
4418,1244298,17 0227  LL2727,2020,1738 SANFORD DR,1738,,SANFORD,DR,,,,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067,05V,50760,50760,0,126900,126900,0,100,R3,,0,0.2,17361,,2018-0327,576,,17 0227  LL2727,6753.222412,368.646558,,,338,180,BROCK BUILT HOMES LLC,1110 NORTHCHASE PKWY SUITE 150,MARIETTA GA 30067
