User_Photos,Review_Funny,Review_Date,User_Image_Link,User_Profile_Link,User_Neighborhood,User_City,User_State,User_Country,Review_Rating,User_Friends,Review_Useful,User_Reviews,Review_Type,Review_Contents,User_Name,Review_Cool,User_2021_Elite,ObjectId,Is_CTR,Lon,Lat
0,1,10/8/12,https://s3-media0.fl.yelpcdn.com/photo/UEJ8_lTLT-JxwrN-3FRHCw/60s.jpg,https://yelp.com/user_details?userid=7uM5ANk4Y1JDvMj-vi_f9g,,Millersville,MD,United States,2,10,3,3,Recommended,We waited an hour and 15 minutes for a table on a Saturday night after the hostess estimated an hour wait. ¥Ë_¥Ë_The hostess did not give us menus but we were sitting close enough so I could grab them. ¥Ë_¥Ë_We waited 15 minutes for our server to even come over and get our orders. ¥Ë_¥Ë_Luckily the food came out quickly. Do not order the breadsticks - they were 3 pieces of bread warmed with ranch. ¥Ë_¥Ë_One of the people in our party had to ask 3 times for a drink because they were out of what she had originally ordered. ¥Ë_¥Ë_The pizza was ok not great. ¥Ë_¥Ë_We had to wait again to get our check. ¥Ë_¥Ë_It was very crowded and chaotic at the hostess stand and the door so it was very difficult to get to our table. ¥Ë_¥Ë_Very disappointing.,Nicole K.,0,No,1202,0,-76.62819,39.10575
0,0,6/12/11,https://s3-media0.fl.yelpcdn.com/photo/e0RVRd-XpxMqLClfs0q_ag/60s.jpg,https://yelp.com/user_details?userid=eX4UqNfAupSzd7nh1MqbSA,,North Bergen,NJ,United States,4,24,1,5,Recommended,My girlfriend and I recently stopped here on our way out of D.C. after seeing a GroupOn for it and of course we had seen it on Diners, Drive-Ins," and Dives so we definitely had to stop here.The wings were really good and different and the beer selection was good so that put us off to a good start. I did ask for water and he forgot though. I also couldn't get my first choice of pizza because they were out of asparagus. After the initial beer and wings things slowed down dramatically though.Don't know why but the pizza took forever though. He apologized and said it was coming soon so not a big deal but didn't really get an explanation.Anyway I ordered """"""""The Time Out"""""""" which was probably the best pizza I've ever had honestly so I guess it was worth the wait in the end. My girlfriend ordered a seasonal pizza with squash in it which I forget the name which was really good also.All in all a really cool place. Great decor and atmosphere. Just don't be in a rush and enjoy some ping pong while you're downing a beer!""""",Steven C.,1203,0,-74.02038,40.79301
2,0,2/18/09,https://s3-media0.fl.yelpcdn.com/photo/PIFiPgh6IuM3I51EfVSbNg/60s.jpg,https://yelp.com/user_details?userid=HzC8Us_y6hGV97W0ef_ecg,,Denver,CO,United States,3,3,1,15,Recommended,I couldn't find the dang bathroom in this place. I looked behind curtains. Wandered into a store room. Accidentally walked outside at one point. So when I did find it, it was a cool little surprise. It was like a hidden panic room full of urinals and classical painting featuring aristocrats playing ping pong. It was worth a giggle while I peed. ¥Ë_¥Ë_The place has a unique style. It's a limited menu but the pizza was very good. Eat it all in one sitting though. I packed a bit to take home and it's not so awesome the next day.It cost more than I like to pay for pizza and beer, but they had PBR in a can for a couple bucks a pop. For that," I tip my ping pong paddle.""""",1204,0,-104.99202,39.74001
29,0,9/21/13,https://s3-media0.fl.yelpcdn.com/photo/QsRGjB_UOeYpIYNrma7wXA/60s.jpg,https://yelp.com/user_details?userid=cBD2wELYIXfs_36ZAOWUPQ,,Broward,FL,United States,4,56,0,24,Recommended,What's not to love? There's beer, pizza and ping pong! Had the Stanley pizza. Thin crust homemade sauce, roasted rep peppers," sausage with fennel and lots of cheese. I didn't give it 5 stars because I felt that a 1hr wait for pizza and beer was a bit much!""""",1205,0,-80.48705288,26.15224568
0,0,2/26/14,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=7qIY_LhQbYjh57FWHceUtg,,Washington,DC,United States,2,1,0,34,Recommended,I wasn't that impressed. ¥Ë_¥Ë_Atmosphere: This place has a trying-very-hard-to-be-casual vibe (tiny ping-pong themed tables, bench seating, no wall decorations) and is full of kids. ¥Ë_¥Ë_So, essentially,1206,0,-77.03196,38.89037
0,0,6/7/12,https://s3-media0.fl.yelpcdn.com/photo/LUNbn3CZvBED_67RsyUxUA/60s.jpg,https://yelp.com/user_details?userid=pVnSDqUM2te7l_9etj4ZeA,,Rockville,MD,United States,1,0,9,32,Recommended,The food is ok but the service and wait ruin every experience. It totally isn't worth the wait and I won't be going back.,Tom W.,0,No,1207,0,-77.15118,39.08196
0,0,4/15/11,https://s3-media0.fl.yelpcdn.com/photo/1xpXD4ZhDVw43S05lGEQsQ/60s.jpg,https://yelp.com/user_details?userid=qE3lW4LIHwJ02s7doxpcgw,,Washington,DC,United States,3,30,1,90,Recommended,I like the concept - pizza and ping pong. Very casual. The inside was not what I was expecting considering the sign itself is so retro. It is a really cool space (much bigger than I thought it would be). The workers are hipster and that vibe carries throughout. The service was great. I went with a group of 6 and we ordered 5 pizzas to share (they were all eaten). The Slam was by far my favorite of the pies (white pizza, arugula, bresaola) but all of them were tasty. The $2.50 PBRs were perfect for our group (although they do have a better beer selection for people with more sophisticated drinking paletes). The ping pong was fine - 3 regular size tables and one mini table (I thought there would be more). But on a Thursday evening, it seems as though they are ruled by the folks who work there,1208,0,-77.03196,38.89037
416,0,2/12/13,https://s3-media0.fl.yelpcdn.com/photo/Pc5UOYuS__QpZtFB24Eg-w/60s.jpg,https://yelp.com/user_details?userid=Ux0QheGWOT5bchLngmdFuQ,,Washington,DC,United States,3,43,1,657,Recommended,3.5 stars. This place has improved dramatically since I was last there (way back in 2009!). I was so unimpressed with the place back then that I actively avoided going back. But tonight's experience was good! I'd seen positive Yelp reviews for the place, so I wanted to give it another chance. So I bought a Living Social deal to try it again. We were pleasantly surprised, but, as with most places,1209,0,-77.03196,38.89037
310,0,7/27/10,https://s3-media0.fl.yelpcdn.com/photo/GL4AldFGh0amoz4gdyjPrg/60s.jpg,https://yelp.com/user_details?userid=9NjyPHg3q0TCJzkVc4L0-w,,San Francisco,CA,United States,3,123,1,253,Recommended,Overpriced (but delicious) but still overpriced pizza. Ping-pong is definitely a draw. Actually, ping-pong is the only draw. Oh," and the wings are pretty good if I recall.""""",Julian V.,1210,0,-122.41964,37.77712
7,0,2/13/11,https://s3-media0.fl.yelpcdn.com/photo/Fpa83TAyeNsP8LwJzZxO8Q/60s.jpg,https://yelp.com/user_details?userid=8HF6a0NyYhaS7QOwrhPZfg,,New York,NY,United States,3,26,1,52,Recommended,Came here with some friends who live nearby on a Saturday night. Pizza, beer, and space to keep a baby bucket on/near the table? Score!(Aside from the part where I'm still reeling from the whole 'we're old enough to start having kids' thing, that sounded like a great night out.)This place,1211,0,-74.00714,40.71455
94,0,7/15/10,https://s3-media0.fl.yelpcdn.com/photo/5bNY4Lvy7GucFjsfTyEZRw/60s.jpg,https://yelp.com/user_details?userid=9OHb0MKXwB-_B0ZIV9hRPQ,,Chicago,IL,United States,4,160,1,583,Recommended,Pong, beer, and pizza all in the same place, I'M THERE! This was right down the street from my friend's apt and he recommended it almost as soon as I got in. It was in teh afternoon,1212,0,-87.63245,41.88425
5720,0,3/13/11,https://s3-media0.fl.yelpcdn.com/photo/RXLjMLd0bRlA8mbDeKviHw/60s.jpg,https://yelp.com/user_details?userid=VuK9XwHrvWAQpYeuGfA1dQ,,Pasadena,CA,United States,3,769,1,303,Recommended,Food/Cost: (3.75 / 5) I came here for dinner yesterday night. It was a Saturday night and we arrived around 6:30pm so the place was understandably packed. After landing our table after a 40 minute wait, we proceeded to order 2 soft drinks and 5 pizzas between the 5 of us (1 girl," 4 guys). The pizzas here are of the thin crust variety and are about 10""""""""-11"""""""" in diameter; ordering one per person is probably your best bet if you don't get any appetizers. The 5 pizzas we ordered", in the order of scrumdillyumptious-ness,1213,0,-118.14427,34.14745
1,0,12/22/13,https://s3-media0.fl.yelpcdn.com/photo/y2SooLBwkiSjp7811wVFdg/60s.jpg,https://yelp.com/user_details?userid=maJz0wXo2uei2x6do-gFqQ,,Washington,DC,United States,5,0,0,6,Recommended,Comet is dynamite. ¥Ë_¥Ë_Great pizza, great service by friendly, but not too friendly staff. ¥Ë_¥Ë_Totally fun," hip lace.""""",1214,0,-77.03196,38.89037
0,0,5/6/09,https://s3-media0.fl.yelpcdn.com/photo/bu2Knj7G40o1oAbZEudyHg/60s.jpg,https://yelp.com/user_details?userid=tf1icdLHZV8Ss9EPdpRq1Q,,San Francisco,CA,United States,5,2,1,13,Recommended,Disclaimer: I would give Comet Ping Pong three stars if it were merely a rating for the food and for the service. ¥Ë_¥Ë_However, I would give the place six hundred stars for the completely knock-your-socks off ambience! ¥Ë_¥Ë_Comet Ping Pong is on the cutting edge in its approach to providing a great alternative to the traditional bar/restaurant/venue. ¥Ë_¥Ë_It not only hosts ping pong tournaments and provides dinner, but it also serves as a space for art shows and music events. ¥Ë_¥Ë_Recently, top billed music acts played there for FREE! (Eh hmmm,1215,0,-122.41964,37.77712
0,0,1/16/14,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=uQjb16D3-74BMb61HX737g,,Washington,DC,United States,4,0,0,8,Recommended,Comet pizza is super tasty. The reason it's a 4-star and not 5-star is that I only ever order two pizzas on the menu (the Smoky and the Hottie). I've tried branching out multiple times and every time I'm disappointed. So, I love the 2 dishes I order, but I wish Comet's quality was broader. Great beer selection, they have a lot on tap. Always friendly staff. We sit at the bar a lot,1216,0,-77.03196,38.89037
37,0,11/1/13,https://s3-media0.fl.yelpcdn.com/photo/VJmJWOV_QjZmAKisJGk00w/60s.jpg,https://yelp.com/user_details?userid=zSvpiHZOCxLJJGZyx2ZSMQ,,Silver Spring,MD,United States,5,0,0,164,Recommended,Awesome place for dinner. The beer selection is good. The bloody Mary was delicious. We ordered the wings which were not your typical hot wing. They were almost like jerk with a hint of sweetness; the meat fell right off the bone. The cream dipping sauce was fantastic. I ordered the pizza that had clams on it and added bacon. It was amazing. My husband got the one with black beans and it too was excellent. For dessert," a ginger snap ice cream sandwich...WOW!!!! The service was very good. Not your typical pizza joint. ¥Ë_¥Ë_We will certainly be back again.""""",Angela S.,0,1217,0,-77.02914,38.99693
7,0,10/23/12,https://s3-media0.fl.yelpcdn.com/photo/CO_IqxkrbGnbkhKTE2NMWg/60s.jpg,https://yelp.com/user_details?userid=_Nti-EYMS8TBv_5G9Z008A,,Downers Grove,IL,United States,3,45,2,115,Recommended,After several visits here," I think the quality has gone down and I have realized that the Smokey is the only good pizza. The rest are all ok. The fact that there is constantly a Groupon/Living Social for this place is suspicious. Still really like the unique decor and atmosphere.""""",Karen B.,0,1218,0,-88.00651,41.79534
0,1,2/21/13,https://s3-media0.fl.yelpcdn.com/photo/P55vCJ8ZKqSxym-nOZeclg/60s.jpg,https://yelp.com/user_details?userid=6QULJBkI_dUe5DWut3QuEA,,Washington,DC,United States,2,7,1,9,Recommended,I figured it wasn't fair to actually write this place a review until I had been at least twice and had more than one pizza.First impression: Minimalist, warehouse interior vibe, a guy wearing Rivers Cuomo's glasses and smirking, and kids (think 3-10 yrs).First Meal: Smoky Pizza. Relatively long wait on a Tuesday at 8 PM,1219,0,-77.03196,38.89037
0,0,5/6/11,https://s3-media0.fl.yelpcdn.com/photo/JUkKvBJzL08oFzdO9uzHAA/60s.jpg,https://yelp.com/user_details?userid=7q2DE42LmFraWPUZJIqebw,,Santa Clarita,CA,United States,3,1,1,12,Recommended,Pros:- Pizza was tasty. I had the italian sausage and sweet onions. Crust was perfect. Service was pretty good considering the wait and busy crowd.Cons:- Long walk from metro train. It was a friday and the wait was pretty long. Not really impressed with the decor. I'd recommend this place on a not so busy day of the week. Pizza was definately worth it.,Leon L.,0,No,1220,0,-118.55118,34.41389
7,0,3/19/11,https://s3-media0.fl.yelpcdn.com/photo/t51tx97WAU7D_97sK3gwZQ/60s.jpg,https://yelp.com/user_details?userid=53bUA9lLvfV1_CDZtZl33A,,Bethesda,MD,United States,3,1,1,26,Recommended,I had read about Comet Pizza a few months ago and finally had the chance to try it out with my fellow AU grad students. We went on a Saturday evening, so I suppose I should have expected families, but whoa. It's hard to enjoy happy hour with 5 year olds running in between the bar stools.That said--great pizza. Good standbys and some creative menu options if you're up for a palate twist. The bartender was great. Very funny, attentive and took care of my inevitable extra favors--more napkins,1221,0,-77.09692,38.98637
1,0,10/19/13,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=x4QBBj9i4zCAHpD_MpXiTA,,Sharon,MA,United States,5,1,0,2,Recommended,Fun place with great pizza. ¥Ë_¥Ë_Very good beers. ¥Ë_¥Ë_Try the Yalie and add bacon. ¥Ë_¥Ë_It's becoming a family tradition to go to Comet Ping Pong when we visit our son at college.,John G.,0,No,1222,0,-71.18349,42.11626
0,0,10/18/13,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=prwPNk_2nd3jrP6oqX1ZOg,,Washington,DC,United States,5,10,0,41,Recommended,I can't say enough good things about Comet Ping Pong. ¥Ë_¥Ë_Super kid-friendly/family-friendly. Pizza is amazing. Best crust! Beer is cheap. Ping-Pong is fun. Wings are INCREDIBLE.Must try:Greek salad- so good Wings- a MUST when you come here. ¥Ë_¥Ë_Braised not fried. Not buffalo flavored. Really stellarThe Hottie- My faveThe Stanley- also greatThe Yaley- YUMyou must request their' wing sauce for your pizza crust. It's a white horseradishy-ranch dressing and it's incredible.,K R.,0,No,1223,0,-77.03196,38.89037
23,0,8/21/13,https://s3-media0.fl.yelpcdn.com/photo/5H0_5dN00POk9NG5GXsmMQ/60s.jpg,https://yelp.com/user_details?userid=pZNUnw3_3mprd2-MkyzJ6Q,,Dudley,MA,United States,5,9,0,55,Recommended,Love this place. The chicken wings are to die for. The dipping sauce that comes with it makes you want to bathe in it. So good. Every pizza is awesome. The service is always spot on. If you want to play ping pong just challenge some little kids to a game and you'll be outmatched.,Jack D.,0,No,1224,0,-71.90671,42.04249
5,0,1/25/11,https://s3-media0.fl.yelpcdn.com/photo/YBLpPYQKykmMtGWlmGrNlw/60s.jpg,https://yelp.com/user_details?userid=WR2DxNkQApxumN05nmAI1A,,Arlington,VA,United States,4,60,1,40,Recommended,While I normally seek the new hip places because they are new and hip, Comet Ping Pong is not that new. We purposely sought out this hipster nest for its presence recently on Diner's Drive-ins and Dives. With the outstanding recommendations of that Food Network Show," I've really enjoyed some otherwise overlooked places around the globe. Most recently was Papa Ole's on Oahu for some Loco Moco.Comet Ping Pong is a gutted restaurant with a lofty ceiling and cool junkyard art. The booths are all ping pong tables with welded steel backs that match the cantilevered """"""""L"""""""" shaped light fixtures. A concrete brick cum disco ball hangs adjacent a Vespa near the bar", which serves unique beers.The long,1225,0,-77.08629,38.8905
